Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-18 00:00:00+05:30,16.0,16.0,15.199999809265137,15.199999809265137,35352,0.0,0.0
2019-06-19 00:00:00+05:30,15.25,15.800000190734863,14.449999809265137,14.899999618530273,30377,0.0,0.0
2019-06-20 00:00:00+05:30,14.199999809265137,15.0,14.199999809265137,14.199999809265137,21337,0.0,0.0
2019-06-21 00:00:00+05:30,13.5,14.899999618530273,13.5,14.5,17213,0.0,0.0
2019-06-24 00:00:00+05:30,14.5,14.649999618530273,13.800000190734863,13.800000190734863,27740,0.0,0.0
2019-06-25 00:00:00+05:30,13.199999809265137,14.0,13.149999618530273,13.199999809265137,8845,0.0,0.0
2019-06-26 00:00:00+05:30,13.199999809265137,13.850000381469727,12.550000190734863,13.550000190734863,5714,0.0,0.0
2019-06-27 00:00:00+05:30,13.550000190734863,14.0,13.0,13.25,9230,0.0,0.0
2019-06-28 00:00:00+05:30,13.300000190734863,13.600000381469727,13.25,13.300000190734863,9412,0.0,0.0
2019-07-01 00:00:00+05:30,12.649999618530273,13.0,12.649999618530273,12.649999618530273,7312,0.0,0.0
2019-07-02 00:00:00+05:30,12.100000381469727,13.899999618530273,12.100000381469727,13.149999618530273,5790,0.0,0.0
2019-07-03 00:00:00+05:30,12.199999809265137,13.0,12.0,12.399999618530273,4671,0.0,0.0
2019-07-04 00:00:00+05:30,11.199999809265137,14.0,11.0,13.100000381469727,6741,0.0,0.0
2019-07-05 00:00:00+05:30,12.5,13.75,12.5,12.75,9396,0.0,0.0
2019-07-08 00:00:00+05:30,10.600000381469727,12.5,10.600000381469727,12.300000190734863,14656,0.0,0.0
2019-07-09 00:00:00+05:30,11.800000190734863,12.300000190734863,11.100000381469727,12.199999809265137,17122,0.0,0.0
2019-07-10 00:00:00+05:30,11.5,11.899999618530273,11.5,11.850000381469727,12480,0.0,0.0
2019-07-11 00:00:00+05:30,11.699999809265137,14.199999809265137,11.600000381469727,12.350000381469727,7400,0.0,0.0
2019-07-12 00:00:00+05:30,12.350000381469727,13.5,12.0,12.350000381469727,2473,0.0,0.0
2019-07-15 00:00:00+05:30,11.800000190734863,12.949999809265137,11.5,11.800000190734863,3160,0.0,0.0
2019-07-16 00:00:00+05:30,11.0,13.100000381469727,11.0,11.600000381469727,2842,0.0,0.0
2019-07-17 00:00:00+05:30,10.800000190734863,12.0,10.800000190734863,11.550000190734863,15166,0.0,0.0
2019-07-18 00:00:00+05:30,11.050000190734863,12.5,11.050000190734863,12.300000190734863,1908,0.0,0.0
2019-07-19 00:00:00+05:30,12.5,12.5,10.850000381469727,11.350000381469727,59928,0.0,0.0
2019-07-22 00:00:00+05:30,10.800000190734863,11.0,10.350000381469727,11.0,98364,0.0,0.0
2019-07-23 00:00:00+05:30,11.0,11.0,10.600000381469727,10.699999809265137,3129,0.0,0.0
2019-07-24 00:00:00+05:30,10.699999809265137,10.699999809265137,9.5,10.699999809265137,1769,0.0,0.0
2019-07-25 00:00:00+05:30,9.550000190734863,11.0,9.550000190734863,10.300000190734863,6911,0.0,0.0
2019-07-26 00:00:00+05:30,10.25,11.0,9.5,10.25,4945,0.0,0.0
2019-07-29 00:00:00+05:30,9.550000190734863,10.5,9.550000190734863,10.050000190734863,4392,0.0,0.0
2019-07-30 00:00:00+05:30,10.050000190734863,10.949999809265137,8.050000190734863,8.800000190734863,37244,0.0,0.0
2019-07-31 00:00:00+05:30,8.300000190734863,8.949999809265137,8.050000190734863,8.300000190734863,6649,0.0,0.0
2019-08-01 00:00:00+05:30,8.300000190734863,9.0,7.900000095367432,8.600000381469727,3092,0.0,0.0
2019-08-02 00:00:00+05:30,7.800000190734863,9.0,7.75,7.849999904632568,10435,0.0,0.0
2019-08-05 00:00:00+05:30,7.5,8.5,7.400000095367432,7.949999809265137,3651,0.0,0.0
2019-08-06 00:00:00+05:30,7.300000190734863,8.699999809265137,7.300000190734863,8.449999809265137,2250,0.0,0.0
2019-08-07 00:00:00+05:30,8.449999809265137,9.25,7.699999809265137,8.5,7673,0.0,0.0
2019-08-08 00:00:00+05:30,8.5,9.0,8.0,8.050000190734863,5500,0.0,0.0
2019-08-09 00:00:00+05:30,8.0,8.5,8.0,8.050000190734863,1206,0.0,0.0
2019-08-13 00:00:00+05:30,8.050000190734863,8.800000190734863,7.400000095367432,8.050000190734863,32092,0.0,0.0
2019-08-14 00:00:00+05:30,8.0,8.0,7.349999904632568,7.800000190734863,2624,0.0,0.0
2019-08-16 00:00:00+05:30,7.099999904632568,8.0,7.099999904632568,7.800000190734863,132765,0.0,0.0
2019-08-19 00:00:00+05:30,7.75,7.75,7.199999809265137,7.25,5833,0.0,0.0
2019-08-20 00:00:00+05:30,7.099999904632568,7.949999809265137,6.800000190734863,7.599999904632568,9520,0.0,0.0
2019-08-21 00:00:00+05:30,7.5,7.599999904632568,7.0,7.5,15171,0.0,0.0
2019-08-22 00:00:00+05:30,6.849999904632568,7.300000190734863,6.75,6.900000095367432,5945,0.0,0.0
2019-08-23 00:00:00+05:30,6.449999809265137,6.949999809265137,6.25,6.300000190734863,2396,0.0,0.0
2019-08-26 00:00:00+05:30,6.300000190734863,6.5,6.0,6.349999904632568,1523,0.0,0.0
2019-08-27 00:00:00+05:30,6.349999904632568,6.349999904632568,5.75,5.849999904632568,136236,0.0,0.0
2019-08-28 00:00:00+05:30,5.75,6.099999904632568,5.650000095367432,6.050000190734863,24856,0.0,0.0
2019-08-29 00:00:00+05:30,6.050000190734863,6.349999904632568,6.0,6.25,43252,0.0,0.0
2019-08-30 00:00:00+05:30,6.0,6.349999904632568,5.949999809265137,5.949999809265137,5745,0.0,0.0
2019-09-03 00:00:00+05:30,5.699999809265137,6.0,5.699999809265137,5.800000190734863,784,0.0,0.0
2019-09-04 00:00:00+05:30,5.800000190734863,6.050000190734863,5.599999904632568,6.050000190734863,2579,0.0,0.0
2019-09-05 00:00:00+05:30,6.050000190734863,6.349999904632568,5.75,6.349999904632568,516473,0.0,0.0
2019-09-06 00:00:00+05:30,6.349999904632568,6.349999904632568,6.050000190734863,6.349999904632568,935547,0.0,0.0
2019-09-09 00:00:00+05:30,6.5,6.650000095367432,6.349999904632568,6.349999904632568,56051,0.0,0.0
2019-09-11 00:00:00+05:30,6.650000095367432,6.650000095367432,6.349999904632568,6.400000095367432,55811,0.0,0.0
2019-09-12 00:00:00+05:30,6.5,6.5,6.099999904632568,6.099999904632568,6136,0.0,0.0
2019-09-13 00:00:00+05:30,5.800000190734863,6.199999809265137,5.800000190734863,5.800000190734863,31276,0.0,0.0
2019-09-16 00:00:00+05:30,6.050000190734863,6.050000190734863,5.550000190734863,5.75,20851,0.0,0.0
2019-09-17 00:00:00+05:30,5.75,5.800000190734863,5.550000190734863,5.75,6381,0.0,0.0
2019-09-18 00:00:00+05:30,5.75,6.0,5.650000095367432,5.949999809265137,4018,0.0,0.0
2019-09-19 00:00:00+05:30,5.949999809265137,6.0,5.699999809265137,5.949999809265137,10519,0.0,0.0
2019-09-20 00:00:00+05:30,6.050000190734863,6.199999809265137,5.849999904632568,6.050000190734863,70919,0.0,0.0
2019-09-23 00:00:00+05:30,5.800000190734863,6.349999904632568,5.75,5.949999809265137,20769,0.0,0.0
2019-09-24 00:00:00+05:30,5.699999809265137,6.099999904632568,5.699999809265137,6.050000190734863,12991,0.0,0.0
2019-09-25 00:00:00+05:30,6.150000095367432,6.150000095367432,5.849999904632568,5.949999809265137,33792,0.0,0.0
2019-09-26 00:00:00+05:30,5.699999809265137,5.949999809265137,5.699999809265137,5.800000190734863,8465,0.0,0.0
2019-09-27 00:00:00+05:30,5.699999809265137,6.0,5.699999809265137,5.849999904632568,1140,0.0,0.0
2019-09-30 00:00:00+05:30,5.849999904632568,6.0,5.849999904632568,5.900000095367432,3022,0.0,0.0
2019-10-01 00:00:00+05:30,5.75,5.900000095367432,5.650000095367432,5.800000190734863,14702,0.0,0.0
2019-10-03 00:00:00+05:30,5.550000190734863,6.0,5.550000190734863,5.599999904632568,9184,0.0,0.0
2019-10-04 00:00:00+05:30,5.550000190734863,5.849999904632568,5.550000190734863,5.800000190734863,242,0.0,0.0
2019-10-07 00:00:00+05:30,5.800000190734863,6.0,5.599999904632568,5.849999904632568,8548,0.0,0.0
2019-10-09 00:00:00+05:30,5.650000095367432,5.949999809265137,5.599999904632568,5.650000095367432,8665,0.0,0.0
2019-10-10 00:00:00+05:30,5.400000095367432,5.849999904632568,5.400000095367432,5.75,12271,0.0,0.0
2019-10-11 00:00:00+05:30,5.550000190734863,5.550000190734863,5.5,5.5,215756,0.0,0.0
